GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1400000US47157020524,47157020524,"Census Tract 205.24, Shelby County, Tennessee",1563,104,273,99,216,82,41,36,0,12,23,37,9,15,9,14,175,74,0,12,0,12,0,12,0,12,0,12,175,74,12,14,94,56,69,50,0,12,57,51,26,41,26,41,0,12,0,12,0,12,31,30,0,12,0,12,24,28,7,12,1290,117,892,144,377,109,0,12,109,74,218,81,50,30,515,147,207,98,40,36,63,72,69,72,35,35,308,93,12,18,90,65,167,74,39,31,398,123,182,89,0,12,38,43,130,76,14,17,216,75,0,12,24,28,98,49,94,59
1400000US47157020531,47157020531,"Census Tract 205.31, Shelby County, Tennessee",1692,142,376,177,376,177,158,105,0,17,102,111,56,51,0,17,218,132,94,113,0,17,28,42,66,104,0,17,124,74,22,36,81,63,14,16,7,12,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1316,174,1093,188,641,211,0,17,336,151,193,89,112,103,452,137,83,68,0,17,44,52,25,40,14,22,369,121,0,17,138,84,191,105,40,38,223,100,100,83,0,17,92,81,8,13,0,17,123,65,0,17,38,35,78,51,7,10
1400000US47157020532,47157020532,"Census Tract 205.32, Shelby County, Tennessee",2313,156,301,126,140,86,16,26,0,17,0,17,16,26,0,17,124,82,0,17,0,17,0,17,0,17,0,17,124,82,0,17,96,72,28,32,0,17,161,92,36,47,0,17,26,44,10,17,0,17,125,88,0,17,0,17,47,70,78,52,2012,181,1214,199,810,142,0,17,294,134,420,136,96,53,404,128,117,86,0,17,66,68,39,47,12,20,287,118,13,22,98,94,103,80,73,48,798,205,279,139,0,17,146,101,97,73,36,36,519,148,0,17,54,66,254,133,211,83
1400000US47157020541,47157020541,"Census Tract 205.41, Shelby County, Tennessee",1779,117,244,107,176,88,25,40,0,17,0,17,25,40,0,17,151,77,8,13,0,17,0,17,8,13,0,17,143,76,0,17,105,56,38,42,0,17,68,53,32,34,21,33,0,17,11,14,0,17,36,45,0,17,0,17,28,44,8,14,1535,141,1004,132,607,110,0,17,161,73,296,77,150,39,397,132,74,58,0,17,21,26,53,51,0,17,323,123,0,17,153,95,127,54,43,32,531,127,296,98,0,17,51,47,209,91,36,24,235,89,14,23,10,16,121,83,90,38
1400000US47157020542,47157020542,"Census Tract 205.42, Shelby County, Tennessee",2038,192,651,181,343,146,20,34,0,17,0,17,0,17,20,34,323,144,100,97,0,17,100,97,0,17,0,17,223,105,61,75,99,95,63,52,0,17,308,120,97,75,0,17,78,70,0,17,19,33,211,112,26,44,135,94,13,20,37,30,1387,214,911,187,393,123,63,62,118,85,170,71,42,41,518,182,85,94,0,17,85,94,0,17,0,17,433,165,74,64,301,148,58,64,0,17,476,149,250,123,37,45,119,98,61,64,33,32,226,100,39,51,53,64,121,66,13,23
1400000US47157020610,47157020610,"Census Tract 206.10, Shelby County, Tennessee",1602,108,165,80,110,67,10,17,0,12,10,17,0,12,0,12,100,64,11,17,0,12,0,12,11,17,0,12,89,60,37,33,52,49,0,12,0,12,55,38,22,24,0,12,22,24,0,12,0,12,33,29,0,12,0,12,33,29,0,12,1437,126,749,143,337,103,0,12,164,77,92,52,81,28,412,125,177,86,5,9,147,85,19,26,6,10,235,86,0,12,170,77,27,29,38,45,688,140,252,105,0,12,167,90,58,52,27,25,436,117,0,12,225,103,174,85,37,32
1400000US47157020621,47157020621,"Census Tract 206.21, Shelby County, Tennessee",2768,155,452,179,169,84,46,43,15,24,14,23,0,17,17,26,123,75,13,21,0,17,13,21,0,17,0,17,110,71,0,17,76,62,34,37,0,17,283,157,64,97,0,17,64,97,0,17,0,17,219,163,130,112,24,39,65,106,0,17,2316,223,1470,228,900,168,46,74,237,102,384,104,233,81,570,188,75,93,0,17,53,87,22,34,0,17,495,183,0,17,284,159,119,80,92,75,846,215,406,173,54,86,130,117,185,114,37,42,440,160,67,68,145,100,123,88,105,66
1400000US47157020622,47157020622,"Census Tract 206.22, Shelby County, Tennessee",1499,96,101,57,33,29,22,19,0,12,22,19,0,12,0,12,11,20,0,12,0,12,0,12,0,12,0,12,11,20,0,12,11,20,0,12,0,12,68,53,14,21,0,12,0,12,14,21,0,12,54,48,23,25,31,42,0,12,0,12,1398,114,1066,97,747,74,0,12,127,42,360,59,260,56,319,92,72,53,0,12,14,21,19,27,39,41,247,85,0,12,71,61,108,65,68,34,332,100,116,71,0,12,0,12,54,38,62,58,216,92,0,12,13,20,39,30,164,85
1400000US47157020632,47157020632,"Census Tract 206.32, Shelby County, Tennessee",1835,95,64,38,23,21,8,13,0,17,0,17,0,17,8,13,15,16,8,12,0,17,8,12,0,17,0,17,7,11,0,17,0,17,7,11,0,17,41,29,7,10,0,17,7,10,0,17,0,17,34,26,0,17,0,17,16,18,18,19,1771,102,1315,126,1004,127,32,22,341,89,430,86,201,70,311,102,118,67,0,17,11,17,91,66,16,17,193,93,10,15,73,63,100,62,10,16,456,102,214,88,0,17,80,65,117,63,17,20,242,77,0,17,18,19,97,51,127,49
1400000US47157020633,47157020633,"Census Tract 206.33, Shelby County, Tennessee",1179,45,35,35,15,22,15,22,0,12,0,12,0,12,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,28,0,12,0,12,0,12,0,12,0,12,20,28,0,12,0,12,0,12,20,28,1144,60,991,92,914,98,12,18,136,73,527,95,239,62,77,55,47,41,0,12,31,33,3,6,13,20,30,33,0,12,17,24,13,21,0,12,153,72,98,62,21,33,15,25,44,47,18,20,55,40,0,12,11,18,9,15,35,32
1400000US47157020634,47157020634,"Census Tract 206.34, Shelby County, Tennessee",1143,32,27,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,30,0,12,0,12,0,12,0,12,0,12,27,30,0,12,0,12,18,25,9,16,1116,43,805,79,654,66,0,12,85,37,412,62,157,42,151,76,54,44,0,12,49,43,0,12,5,8,97,63,0,12,50,48,9,11,38,27,311,67,107,63,0,12,22,32,51,45,34,32,204,78,0,12,0,12,39,32,165,80
1400000US47157020635,47157020635,"Census Tract 206.35, Shelby County, Tennessee",955,39,49,32,49,32,9,11,3,6,0,12,0,12,6,10,40,30,14,23,0,12,14,23,0,12,0,12,26,29,13,18,13,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,906,51,667,66,534,78,3,5,174,46,247,52,110,26,133,59,42,36,0,12,0,12,28,35,14,15,91,44,0,12,21,21,51,37,19,18,239,68,171,67,0,12,95,57,48,32,28,23,68,40,0,12,9,15,19,21,40,24
1400000US47157020642,47157020642,"Census Tract 206.42, Shelby County, Tennessee",2820,150,49,47,35,41,18,28,0,17,18,28,0,17,0,17,17,31,0,17,0,17,0,17,0,17,0,17,17,31,0,17,0,17,17,31,0,17,14,22,0,17,0,17,0,17,0,17,0,17,14,22,0,17,0,17,14,22,0,17,2771,159,2352,197,2055,194,11,17,781,163,1068,114,195,65,297,133,90,73,0,17,27,31,63,63,0,17,207,107,21,32,70,67,103,74,13,20,419,148,189,98,0,17,47,60,69,54,73,70,230,103,0,17,0,17,111,73,119,75
1400000US47157020643,47157020643,"Census Tract 206.43, Shelby County, Tennessee",2925,180,146,100,51,49,51,49,0,17,31,38,0,17,20,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,95,81,54,70,0,17,0,17,54,70,0,17,41,40,0,17,0,17,26,30,15,27,2779,194,2263,171,1936,168,0,17,593,130,1003,126,340,108,327,171,58,54,0,17,17,27,41,48,0,17,269,164,0,17,65,72,156,153,48,46,516,170,265,142,0,17,99,83,150,113,16,26,251,121,0,17,32,39,63,48,156,100
1400000US47157020644,47157020644,"Census Tract 206.44, Shelby County, Tennessee",3197,176,255,103,137,75,54,44,0,17,12,18,29,34,13,20,83,62,0,17,0,17,0,17,0,17,0,17,83,62,0,17,33,39,27,30,23,33,118,84,47,70,47,70,0,17,0,17,0,17,71,50,0,17,0,17,41,40,30,26,2942,193,2082,231,1650,222,11,18,831,176,598,128,210,87,432,166,68,61,0,17,33,40,35,42,0,17,364,147,21,35,161,108,135,95,47,34,860,182,390,145,0,17,206,144,134,85,50,47,470,137,0,17,92,67,237,98,141,92
1400000US47157020651,47157020651,"Census Tract 206.51, Shelby County, Tennessee",2457,104,128,90,128,90,55,44,0,17,31,35,24,26,0,17,73,81,0,17,0,17,0,17,0,17,0,17,73,81,13,24,50,79,10,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2329,126,1823,188,1408,204,0,17,462,149,608,155,338,74,415,180,82,68,0,17,54,61,16,22,12,20,333,163,0,17,138,87,176,128,19,30,506,180,191,118,0,17,73,84,69,68,49,46,315,138,0,17,51,77,142,91,122,73
1400000US47157020652,47157020652,"Census Tract 206.52, Shelby County, Tennessee",1929,111,144,102,92,83,21,32,21,32,0,17,0,17,0,17,71,84,21,33,0,17,0,17,21,33,0,17,50,77,0,17,50,77,0,17,0,17,52,64,38,60,0,17,0,17,38,60,0,17,14,23,0,17,0,17,0,17,14,23,1785,144,1297,159,870,126,14,23,210,103,429,95,217,64,427,140,127,103,0,17,54,75,73,70,0,17,300,119,0,17,91,93,196,93,13,20,488,142,142,81,0,17,35,40,69,54,38,35,346,111,0,17,78,55,111,79,157,71
1400000US47157020700,47157020700,"Census Tract 207, Shelby County, Tennessee",898,53,39,27,29,25,25,24,0,12,0,12,0,12,25,24,4,7,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,4,7,10,11,0,12,0,12,0,12,0,12,0,12,10,11,0,12,0,12,5,8,5,7,859,52,683,47,591,59,3,5,129,33,303,54,156,32,92,45,52,37,0,12,19,20,29,29,4,8,40,30,0,12,0,12,22,26,18,16,176,44,108,41,0,12,17,26,68,35,23,18,68,31,0,12,0,12,10,8,58,30
1400000US47157020810,47157020810,"Census Tract 208.10, Shelby County, Tennessee",1152,68,96,49,59,44,0,12,0,12,0,12,0,12,0,12,59,44,1,8,0,12,0,12,1,8,0,12,58,44,0,12,0,12,58,44,0,12,37,29,25,22,0,12,0,12,17,19,8,12,12,18,0,12,0,12,12,18,0,12,1056,80,798,107,665,98,0,12,129,41,421,85,115,46,133,77,54,39,0,12,0,12,31,27,23,25,79,59,0,12,9,14,49,47,21,23,258,72,164,58,0,12,70,47,62,38,32,28,94,46,0,12,20,26,29,26,45,34
1400000US47157020820,47157020820,"Census Tract 208.20, Shelby County, Tennessee",2984,155,151,100,95,79,43,49,0,17,0,17,43,49,0,17,52,62,0,17,0,17,0,17,0,17,0,17,52,62,0,17,38,60,0,17,14,21,56,66,56,66,0,17,36,56,20,33,0,17,0,17,0,17,0,17,0,17,0,17,2833,169,2244,189,1960,206,0,17,863,146,811,147,286,86,284,119,124,106,0,17,87,94,37,58,0,17,160,81,11,19,89,56,27,31,33,41,589,164,342,141,0,17,50,51,207,90,85,81,247,104,0,17,35,40,95,77,117,57
1400000US47157020831,47157020831,"Census Tract 208.31, Shelby County, Tennessee",1686,125,75,62,33,49,33,49,0,12,0,12,33,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,41,24,34,0,12,0,12,24,34,0,12,18,20,8,12,0,12,0,12,10,15,1611,136,1174,147,884,165,0,12,359,99,301,73,224,121,290,117,12,20,0,12,0,12,12,20,0,12,278,114,0,12,195,85,83,69,0,12,437,146,109,67,27,40,43,42,29,30,10,16,328,131,0,12,49,40,105,72,174,90
1400000US47157020832,47157020832,"Census Tract 208.32, Shelby County, Tennessee",2873,112,80,84,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,80,84,65,81,0,17,0,17,16,26,49,77,15,24,0,17,0,17,15,24,0,17,2793,135,2529,173,2234,167,13,22,819,117,1121,138,281,87,295,116,15,21,0,17,6,13,9,15,0,17,280,118,0,17,111,98,149,91,20,32,264,138,177,114,0,17,41,50,62,54,74,86,87,81,0,17,17,33,31,38,39,45
1400000US47157020900,47157020900,"Census Tract 209, Shelby County, Tennessee",2703,146,38,32,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,38,32,11,19,0,17,11,19,0,17,0,17,27,25,9,14,0,17,10,16,8,13,2665,144,2492,125,2305,138,7,11,1263,134,833,134,202,55,187,69,67,54,0,17,67,54,0,17,0,17,120,54,0,17,45,35,65,45,10,15,173,63,103,54,0,17,69,50,15,25,19,21,70,45,0,17,20,23,41,31,9,15
1400000US47157021010,47157021010,"Census Tract 210.10, Shelby County, Tennessee",6001,211,319,199,239,191,58,66,0,19,42,59,16,33,0,19,181,187,0,19,0,19,0,19,0,19,0,19,181,187,0,19,181,187,0,19,0,19,80,69,11,18,0,19,0,19,11,18,0,19,69,66,0,19,18,28,26,42,25,40,5682,260,4189,369,3331,495,0,19,1692,391,1369,307,270,171,858,316,324,230,0,19,233,226,91,72,0,19,534,225,18,36,268,188,184,123,64,58,1493,336,485,217,15,24,158,106,238,188,74,72,1008,336,26,41,381,224,466,233,135,83
1400000US47157021020,47157021020,"Census Tract 210.20, Shelby County, Tennessee",2128,147,125,96,93,89,91,89,0,17,40,50,51,76,0,17,2,12,0,17,0,17,0,17,0,17,0,17,2,12,0,17,0,17,0,17,2,12,32,36,14,23,14,23,0,17,0,17,0,17,18,29,0,17,0,17,18,29,0,17,2003,171,1598,170,1351,175,0,17,523,109,624,154,204,60,247,123,108,95,0,17,100,94,8,21,0,17,139,75,0,17,56,61,35,37,48,42,405,150,278,126,0,17,112,92,111,76,55,46,127,84,0,17,21,34,78,71,28,33
1400000US47157021111,47157021111,"Census Tract 211.11, Shelby County, Tennessee",1443,87,258,97,189,92,53,50,0,12,23,37,30,36,0,12,136,81,40,43,0,12,40,43,0,12,0,12,96,69,0,12,96,69,0,12,0,12,69,44,50,35,13,21,22,22,15,18,0,12,19,23,0,12,6,11,13,20,0,12,1185,119,768,114,372,105,0,12,212,91,117,64,43,25,396,123,196,100,0,12,107,82,78,52,11,17,200,76,17,27,116,59,54,36,13,15,417,102,209,83,17,28,170,78,15,19,7,12,208,74,0,12,67,41,80,51,61,34
1400000US47157021112,47157021112,"Census Tract 211.12, Shelby County, Tennessee",2400,157,353,172,138,97,64,74,0,17,64,74,0,17,0,17,74,63,16,26,0,17,0,17,16,26,0,17,58,58,0,17,33,39,25,43,0,17,215,137,91,102,50,82,0,17,41,64,0,17,124,102,0,17,60,93,49,47,15,23,2047,221,1416,209,880,179,0,17,443,159,383,108,54,41,536,188,254,141,0,17,158,120,80,73,16,25,282,159,0,17,192,143,90,65,0,17,631,215,302,169,0,17,113,116,140,115,49,46,329,156,0,17,132,123,52,47,145,61
1400000US47157021113,47157021113,"Census Tract 211.13, Shelby County, Tennessee",1382,107,162,89,103,82,25,25,0,12,7,11,18,21,0,12,78,77,0,12,0,12,0,12,0,12,0,12,78,77,45,69,33,30,0,12,0,12,59,42,34,32,11,17,0,12,23,27,0,12,25,26,0,12,0,12,25,26,0,12,1220,132,923,122,674,114,0,12,215,76,418,123,41,31,249,107,45,32,0,12,35,28,0,12,10,15,204,103,10,19,125,73,69,70,0,12,297,110,47,35,11,18,36,31,0,12,0,12,250,108,0,12,109,86,141,68,0,12
1400000US47157021121,47157021121,"Census Tract 211.21, Shelby County, Tennessee",2391,166,304,123,97,79,12,20,0,12,12,20,0,12,0,12,85,78,0,12,0,12,0,12,0,12,0,12,85,78,0,12,71,76,0,12,14,22,207,105,117,73,52,44,53,57,12,22,0,12,90,80,31,40,46,74,13,23,0,12,2087,196,1003,199,634,182,0,12,284,170,208,77,142,56,369,163,157,115,81,89,21,27,55,79,0,12,212,145,43,69,123,118,12,21,34,34,1084,191,490,167,0,12,289,147,117,89,84,58,594,179,0,12,200,133,133,88,261,79
1400000US47157021122,47157021122,"Census Tract 211.22, Shelby County, Tennessee",2204,148,334,139,194,101,19,23,0,17,19,23,0,17,0,17,175,100,0,17,0,17,0,17,0,17,0,17,175,100,0,17,136,92,22,35,17,26,140,92,72,73,0,17,72,73,0,17,0,17,68,64,0,17,25,39,34,48,9,14,1870,185,1166,173,573,110,0,17,223,77,249,73,101,48,593,171,200,92,67,78,106,69,27,31,0,17,393,153,12,18,271,133,57,49,53,44,704,155,374,125,77,75,160,96,104,77,33,36,330,139,151,104,91,74,88,62,0,17
1400000US47157021124,47157021124,"Census Tract 211.24, Shelby County, Tennessee",2832,201,216,134,194,132,36,44,0,17,21,38,15,25,0,17,158,127,28,36,17,30,0,17,11,19,0,17,130,126,0,17,130,126,0,17,0,17,22,36,0,17,0,17,0,17,0,17,0,17,22,36,0,17,0,17,0,17,22,36,2616,235,1567,241,929,203,36,43,457,154,382,132,54,51,638,233,79,70,0,17,39,47,40,47,0,17,559,222,0,17,443,219,116,110,0,17,1049,271,397,181,43,64,174,139,108,92,72,60,652,246,0,17,353,184,130,113,169,119
1400000US47157021125,47157021125,"Census Tract 211.25, Shelby County, Tennessee",1898,92,119,83,88,76,57,56,0,12,9,15,48,54,0,12,31,51,0,12,0,12,0,12,0,12,0,12,31,51,0,12,31,51,0,12,0,12,31,29,11,18,0,12,11,18,0,12,0,12,20,22,0,12,11,16,0,12,9,15,1779,123,990,202,750,158,0,12,252,138,350,119,148,54,240,133,55,57,0,12,44,53,11,19,0,12,185,117,0,12,119,107,66,44,0,12,789,200,526,210,105,83,77,67,287,207,57,40,263,122,20,22,93,73,81,90,69,44
1400000US47157021126,47157021126,"Census Tract 211.26, Shelby County, Tennessee",1885,110,59,37,39,35,16,27,0,12,0,12,0,12,16,27,23,27,0,12,0,12,0,12,0,12,0,12,23,27,0,12,17,25,6,11,0,12,20,19,0,12,0,12,0,12,0,12,0,12,20,19,6,11,6,12,8,10,0,12,1826,116,1146,137,749,132,0,12,252,85,379,102,118,72,397,142,78,64,0,12,21,35,57,53,0,12,319,121,7,11,237,105,46,58,29,36,680,145,419,143,0,12,270,138,99,58,50,53,261,102,6,11,92,66,74,55,89,63
1400000US47157021135,47157021135,"Census Tract 211.35, Shelby County, Tennessee",2750,160,224,122,121,88,107,87,0,17,107,87,0,17,0,17,14,22,0,17,0,17,0,17,0,17,0,17,14,22,0,17,14,22,0,17,0,17,103,98,18,30,0,17,18,30,0,17,0,17,85,107,0,17,57,92,28,34,0,17,2526,216,1593,224,1040,180,27,35,543,169,340,107,130,75,553,183,93,107,0,17,66,99,0,17,27,41,460,159,34,53,282,130,144,83,0,17,933,240,444,185,37,61,281,165,107,99,19,31,489,162,29,49,108,77,192,117,160,76
1400000US47157021136,47157021136,"Census Tract 211.36, Shelby County, Tennessee",1742,96,71,55,62,53,27,27,0,17,21,25,6,11,0,17,35,48,0,17,0,17,0,17,0,17,0,17,35,48,0,17,0,17,35,48,0,17,9,14,0,17,0,17,0,17,0,17,0,17,9,14,0,17,0,17,0,17,9,14,1671,108,1310,109,1035,120,0,17,310,84,583,88,142,44,275,92,89,57,0,17,65,52,24,27,0,17,186,78,0,17,99,55,45,49,42,60,361,100,124,63,0,17,7,11,79,55,38,37,237,92,24,38,72,52,82,45,59,40
1400000US47157021137,47157021137,"Census Tract 211.37, Shelby County, Tennessee",3175,163,202,100,131,77,57,42,21,24,13,21,23,28,0,17,74,67,35,57,0,17,0,17,35,57,0,17,39,36,0,17,39,36,0,17,0,17,71,53,0,17,0,17,0,17,0,17,0,17,71,53,15,24,13,23,13,23,30,35,2973,196,1688,234,1312,206,41,37,521,128,498,132,252,81,376,150,79,54,12,21,25,28,34,41,8,15,297,138,0,17,163,113,92,70,42,47,1285,253,766,206,11,17,482,193,217,87,56,48,519,163,50,58,84,80,245,107,140,75
1400000US47157021138,47157021138,"Census Tract 211.38, Shelby County, Tennessee",1274,112,66,40,45,33,45,33,0,12,0,12,20,27,25,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,25,0,12,0,12,0,12,0,12,0,12,21,25,0,12,0,12,10,16,11,18,1208,110,818,106,671,97,11,17,308,90,296,63,56,34,147,72,0,12,0,12,0,12,0,12,0,12,147,72,0,12,60,36,87,53,0,12,390,114,172,72,0,12,52,48,92,62,28,31,218,90,12,18,50,35,127,75,29,31
1400000US47157021139,47157021139,"Census Tract 211.39, Shelby County, Tennessee",1418,69,88,65,76,57,20,30,0,12,20,30,0,12,0,12,56,49,0,12,0,12,0,12,0,12,0,12,56,49,0,12,42,41,14,23,0,12,12,19,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,12,19,1330,100,1136,110,986,112,0,12,232,64,574,77,180,46,150,84,26,30,0,12,11,20,15,24,0,12,124,82,0,12,52,59,68,54,4,8,194,75,67,41,13,21,8,15,39,35,7,13,127,63,0,12,0,12,81,50,46,38
1400000US47157021140,47157021140,"Census Tract 211.40, Shelby County, Tennessee",2020,107,79,54,25,30,12,19,0,17,12,19,0,17,0,17,13,22,0,17,0,17,0,17,0,17,0,17,13,22,0,17,13,22,0,17,0,17,54,42,23,28,9,15,0,17,0,17,14,23,31,36,0,17,17,29,0,17,14,22,1941,115,1250,200,1039,212,44,68,421,161,405,125,169,48,211,99,75,67,0,17,48,55,27,28,0,17,136,75,0,17,28,35,80,59,28,33,691,177,464,174,87,89,209,140,155,117,13,21,227,113,39,63,63,80,58,46,67,48
1400000US47157021141,47157021141,"Census Tract 211.41, Shelby County, Tennessee",2735,193,81,65,29,47,0,17,0,17,0,17,0,17,0,17,29,47,0,17,0,17,0,17,0,17,0,17,29,47,0,17,0,17,29,47,0,17,52,45,0,17,0,17,0,17,0,17,0,17,52,45,0,17,0,17,52,45,0,17,2654,204,1964,243,1480,201,38,61,636,166,609,131,197,65,484,181,120,94,0,17,57,70,63,57,0,17,364,161,15,25,172,143,137,93,40,53,690,230,254,160,0,17,185,151,55,62,14,22,436,179,55,65,109,65,155,130,117,78
1400000US47157021142,47157021142,"Census Tract 211.42, Shelby County, Tennessee",1645,131,93,53,54,48,54,48,5,10,18,21,31,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,38,0,12,0,12,0,12,0,12,0,12,39,38,0,12,0,12,9,15,30,34,1552,140,847,140,676,114,0,12,95,80,340,127,241,87,171,134,16,24,0,12,0,12,16,24,0,12,155,122,0,12,82,69,64,86,9,14,705,167,275,148,72,78,132,107,33,32,38,38,430,155,175,140,91,74,84,74,80,49
1400000US47157021200,47157021200,"Census Tract 212, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157021311,47157021311,"Census Tract 213.11, Shelby County, Tennessee",2091,155,74,65,12,19,12,19,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,65,0,12,0,12,0,12,0,12,0,12,62,65,38,60,0,12,0,12,24,27,2017,161,1346,125,1238,125,0,12,300,110,540,99,398,75,108,80,0,12,0,12,0,12,0,12,0,12,108,80,0,12,67,61,32,35,9,16,671,163,140,80,0,12,20,35,48,43,72,53,531,151,0,12,104,95,61,52,366,125
1400000US47157021312,47157021312,"Census Tract 213.12, Shelby County, Tennessee",1169,66,150,75,8,12,8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,73,50,37,20,33,16,18,14,22,0,12,92,65,51,65,21,28,20,23,0,12,1019,100,520,87,451,89,39,49,155,56,162,63,95,39,69,44,15,20,0,12,0,12,15,20,0,12,54,42,0,12,8,14,23,24,23,26,499,114,325,106,38,57,111,71,127,83,49,34,174,68,17,15,56,41,48,32,53,44
1400000US47157021320,47157021320,"Census Tract 213.20, Shelby County, Tennessee",2527,154,107,78,16,23,16,23,0,17,0,17,0,17,16,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,91,73,48,58,33,51,0,17,0,17,15,25,43,44,12,20,14,24,17,27,0,17,2420,171,1469,193,1243,146,0,17,311,87,690,140,242,79,226,143,80,84,0,17,57,81,23,37,0,17,146,118,0,17,105,112,24,26,17,26,951,205,270,107,0,17,118,46,63,79,89,63,681,179,29,34,224,126,229,99,199,81
1400000US47157021331,47157021331,"Census Tract 213.31, Shelby County, Tennessee",1316,79,124,61,92,56,28,24,0,12,0,12,9,14,19,21,64,50,0,12,0,12,0,12,0,12,0,12,64,50,0,12,32,48,32,30,0,12,32,29,4,9,0,12,4,9,0,12,0,12,28,27,0,12,0,12,9,15,19,23,1192,94,854,98,671,95,0,12,134,61,350,75,187,44,183,61,21,23,0,12,0,12,12,18,9,15,162,61,29,40,63,40,51,36,19,21,338,90,100,52,0,12,42,41,9,16,49,35,238,69,0,12,0,12,54,35,184,61
1400000US47157021333,47157021333,"Census Tract 213.33, Shelby County, Tennessee",1459,139,82,52,82,52,16,25,0,12,0,12,16,25,0,12,66,51,0,12,0,12,0,12,0,12,0,12,66,51,27,34,29,33,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1377,133,894,100,609,96,0,12,101,62,319,76,189,46,285,98,30,39,0,12,30,39,0,12,0,12,255,99,0,12,185,89,62,42,8,12,483,138,202,93,6,12,77,65,86,63,33,29,281,103,12,20,56,76,82,58,131,55
